Field Name:,Period,HaulID,StartLatitude,StartLongitude,FishID,Species,SamplingApproach,FishLength,LenMeasType,FishWeight,Sex,MaturityScale (2),MaturityStage (2),Age,AgeSource,AgePrepMet,AgeID,letter,OvaryID,OvaryWeight,OvaryWeightMethod,SubSampleVol,Notes,Screening,method
HAVFO,5,22200006,59.776,-5.404,5082,MAC,,19.4,1,51,U,,,,,,5082,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5083,MAC,,19,1,49,U,,,,,,5083,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5085,MAC,,33.7,1,279,M,5,,4,O,ALE,5085,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5086,MAC,R,38.1,1,441,F,3,,9,O,ALE,5086,Q,Q015,11.2,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200006,59.776,-5.404,5087,MAC,R,36.7,1,394,F,4,,6,O,ALE,5087,Q,Q014,21.9,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200006,59.776,-5.404,5088,MAC,,36.4,1,367,M,4,,10,O,ALE,5088,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5089,MAC,R,33.3,1,275,F,3,,3,O,ALE,5089,Q,Q008,19.5,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200006,59.776,-5.404,5090,MAC,,35.8,1,322,M,5,,5,O,ALE,5090,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5091,MAC,,35.3,1,275,M,4,,5,O,ALE,5091,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5092,MAC,R,33.6,1,290,F,4,,3,O,ALE,5092,R,Ringtest,24.9,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,Ringtest,Y,
HAVFO,5,22200006,59.776,-5.404,5093,MAC,,32.8,1,258,F,3,,3,O,ALE,5093,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5094,MAC,,33.3,1,271,F,4,,5,O,ALE,5094,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5095,MAC,,35.1,1,283,F,3,,5,O,ALE,5095,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5096,MAC,,30.2,1,197,M,4,,3,O,ALE,5096,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5097,MAC,,34.1,1,295,M,4,,5,O,ALE,5097,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5098,MAC,,23,1,85,M,1,,1,O,ALE,5098,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5099,MAC,,21.7,1,69,F,1,,1,O,ALE,5099,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5100,MAC,,19.7,1,55,F,1,,1,O,ALE,5100,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5101,MAC,,22.2,1,80,M,1,,1,O,ALE,5101,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5102,MAC,,29.8,1,196,M,4,,2,O,ALE,5102,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5103,MAC,,31.9,1,238,F,5,,3,O,ALE,5103,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5104,MAC,,30.7,1,224,M,4,,3,O,ALE,5104,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5105,MAC,,33.9,1,289,M,5,,5,O,ALE,5105,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5106,MAC,,31.5,1,249,M,4,,3,O,ALE,5106,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5107,MAC,,35.2,1,315,M,4,,5,O,ALE,5107,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5108,MAC,,35.4,1,339,F,4,,6,O,ALE,5108,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5109,MAC,,21.8,1,79,F,1,,1,O,ALE,5109,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5110,MAC,,20.6,1,57,M,1,,1,O,ALE,5110,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5111,MAC,,31.3,1,216,M,4,,3,O,ALE,5111,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5112,MAC,,32.8,1,268,M,4,,3,O,ALE,5112,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5113,MAC,,29.2,1,189,F,1,,2,O,ALE,5113,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5114,MAC,,31.6,1,237,M,4,,3,O,ALE,5114,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5115,MAC,,30.7,1,219,M,4,,3,O,ALE,5115,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5116,MAC,,35.1,1,303,F,4,,5,O,ALE,5116,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5117,MAC,,31.6,1,227,M,4,,3,O,ALE,5117,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5118,MAC,,31.6,1,232,F,4,,4,O,ALE,5118,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5119,MAC,,30.7,1,239,F,4,,3,O,ALE,5119,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5120,MAC,,31.2,1,,U,,,,,,5120,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5121,MAC,,30.7,1,,U,,,,,,5121,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5122,MAC,,30.8,1,,U,,,,,,5122,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5123,MAC,,30.6,1,,U,,,,,,5123,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5124,MAC,,31.1,1,,U,,,,,,5124,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5125,MAC,,33.6,1,,U,,,,,,5125,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5126,MAC,,31.5,1,,U,,,,,,5126,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5127,MAC,,30.7,1,,U,,,,,,5127,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5128,MAC,,30.2,1,,U,,,,,,5128,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5129,MAC,,31,1,,U,,,,,,5129,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5130,MAC,,37.1,1,,U,,,,,,5130,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5131,MAC,,32.4,1,,U,,,,,,5131,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5132,MAC,,34.4,1,,U,,,,,,5132,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5133,MAC,,30.4,1,,U,,,,,,5133,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5134,MAC,,20.5,1,,U,,,,,,5134,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5135,MAC,,31,1,,U,,,,,,5135,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5136,MAC,,33,1,,U,,,,,,5136,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5137,MAC,,30.7,1,,U,,,,,,5137,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5138,MAC,,35.3,1,,U,,,,,,5138,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5139,MAC,,20.1,1,,U,,,,,,5139,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5140,MAC,,22,1,,U,,,,,,5140,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5141,MAC,,29.7,1,,U,,,,,,5141,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5142,MAC,,30,1,,U,,,,,,5142,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5143,MAC,,30.3,1,,U,,,,,,5143,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5144,MAC,,31.8,1,,U,,,,,,5144,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5145,MAC,,28.2,1,,U,,,,,,5145,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5146,MAC,,28.4,1,,U,,,,,,5146,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5147,MAC,,29.2,1,,U,,,,,,5147,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5148,MAC,,19.2,1,,U,,,,,,5148,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5149,MAC,,19.7,1,,U,,,,,,5149,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5150,MAC,,33.6,1,,U,,,,,,5150,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5151,MAC,,31.8,1,,U,,,,,,5151,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5152,MAC,,31.4,1,,U,,,,,,5152,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5153,MAC,,30.8,1,,U,,,,,,5153,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5154,MAC,,30.3,1,,U,,,,,,5154,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5155,MAC,,35.6,1,,U,,,,,,5155,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5156,MAC,,31,1,,U,,,,,,5156,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5157,MAC,,31.5,1,,U,,,,,,5157,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5158,MAC,,35.2,1,,U,,,,,,5158,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5159,MAC,,33.1,1,,U,,,,,,5159,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5160,MAC,,29.7,1,,U,,,,,,5160,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5161,MAC,,30.7,1,,U,,,,,,5161,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5162,MAC,,30.7,1,,U,,,,,,5162,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5163,MAC,,29.9,1,,U,,,,,,5163,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5164,MAC,,40,1,,U,,,,,,5164,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5165,MAC,,27.2,1,,U,,,,,,5165,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5166,MAC,,34.4,1,,U,,,,,,5166,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5167,MAC,,32.3,1,,U,,,,,,5167,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5168,MAC,,29.3,1,,U,,,,,,5168,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5169,MAC,,30.2,1,,U,,,,,,5169,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5170,MAC,,30.7,1,,U,,,,,,5170,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5171,MAC,,31.3,1,,U,,,,,,5171,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5172,MAC,,30.6,1,,U,,,,,,5172,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5173,MAC,,28.2,1,,U,,,,,,5173,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5174,MAC,,27.8,1,,U,,,,,,5174,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5175,MAC,,25.9,1,,U,,,,,,5175,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5176,MAC,,21.1,1,,U,,,,,,5176,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5177,MAC,,23,1,,U,,,,,,5177,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5178,MAC,,22.5,1,,U,,,,,,5178,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5179,MAC,,21.3,1,,U,,,,,,5179,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5180,MAC,,21.4,1,,U,,,,,,5180,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5181,MAC,,21.6,1,,U,,,,,,5181,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5182,MAC,,21.3,1,,U,,,,,,5182,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5183,MAC,,21.3,1,,U,,,,,,5183,,,,,,,,
HAVFO,5,22200006,59.776,-5.404,5184,MAC,,20.4,1,,U,,,,,,5184,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5010,MAC,R,39.4,1,504,F,4,,12,O,ALE,5010,Q,Q016,29.45,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5011,MAC,R,41.2,1,521,F,3,,11,O,ALE,5011,Q,Q017,13.3,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5012,MAC,,39.4,1,434,M,4,,9,O,ALE,5012,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5013,MAC,,39.3,1,448,F,5,,11,O,ALE,5013,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5014,MAC,R,40.1,1,534,F,4,,12,O,ALE,5014,Q,Q018,41.6,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5015,MAC,,35.2,1,330,M,4,,4,O,ALE,5015,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5016,MAC,,36.6,1,386,F,5,,6,O,ALE,5016,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5017,MAC,,30.7,1,235,M,4,,3,O,ALE,5017,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5018,MAC,,35.6,1,379,M,5,,4,O,ALE,5018,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5019,MAC,R,34.2,1,313,F,3,,3,O,ALE,5019,Q,Q023,8.55,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5020,MAC,,33.4,1,290,M,5,,4,O,ALE,5020,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5021,MAC,R,33.6,1,318,F,5,,3,O,ALE,5021,Q,Q024,5.2,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5022,MAC,,34.7,1,337,F,4,,4,O,ALE,5022,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5023,MAC,R,39.2,1,493,F,4,,10,O,ALE,5023,Q,Q019,47.7,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5024,MAC,,33.9,1,309,M,5,,3,O,ALE,5024,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5025,MAC,,34.2,1,320,M,5,,6,O,ALE,5025,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5026,MAC,,31.7,1,259,M,5,,3,O,ALE,5026,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5027,MAC,,35.4,1,343,M,5,,5,O,ALE,5027,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5028,MAC,R,36.3,1,365,F,4,,9,O,ALE,5028,Q,Q026,35.3,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5029,MAC,,31.4,1,255,M,5,,3,O,ALE,5029,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5030,MAC,R,39.8,1,583,F,4,,13,O,ALE,5030,Q,Q021,82.8,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5031,MAC,R,38,1,444,F,4,,11,O,ALE,5031,Q,Q020,35.05,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5032,MAC,,38.9,1,474,M,5,,13,O,ALE,5032,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5033,MAC,,34.5,1,306,M,5,,4,O,ALE,5033,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5034,MAC,,34.9,1,339,M,4,,5,O,ALE,5034,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5035,MAC,,32.1,1,273,M,6,,3,O,ALE,5035,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5036,MAC,R,36.5,1,426,F,4,,6,O,ALE,5036,Q,Q022,25.6,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5037,MAC,,41.8,1,529,M,5,,13,O,ALE,5037,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5038,MAC,,36.3,1,379,M,4,,7,O,ALE,5038,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5039,MAC,,37.7,1,434,M,4,,8,O,ALE,5039,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5040,MAC,,38.8,1,480,F,5,,6,O,ALE,5040,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5041,MAC,,33.4,1,287,M,5,,3,O,ALE,5041,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5042,MAC,,39.4,1,464,M,5,,8,O,ALE,5042,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5043,MAC,,36.3,1,386,F,6,,5,O,ALE,5043,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5044,MAC,R,39.2,1,481,F,4,,8,O,ALE,5044,Q,Q029,37.65,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5045,MAC,R,35.6,1,391,F,4,,5,O,ALE,5045,Q,Q027,44.4,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5046,MAC,R,40.1,1,545,F,4,,13,O,ALE,5046,Q,Q030,44.1,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,Sample C: Perhaps 75 micro L in the sample,Y,
HAVFO,5,22200063,60.741,-8.0406,5047,MAC,R,37.4,1,468,F,4,,10,O,ALE,5047,Q,Q028,39,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5048,MAC,,34.6,1,312,M,4,,5,O,ALE,5048,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5049,MAC,,38.7,1,449,F,5,,12,O,ALE,5049,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5050,MAC,,38.6,1,426,M,6,,8,O,ALE,5050,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5051,MAC,,34,1,290,M,5,,4,O,ALE,5051,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5052,MAC,R,34.4,1,306,F,3,,3,O,ALE,5052,Q,Q025,21.4,Fresh,Volume of the pipette sample for fecundity or batch fecundity = 2x25 and 2x100,,Y,
HAVFO,5,22200063,60.741,-8.0406,5053,MAC,,38.6,1,463,F,3,,9,O,ALE,5053,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5054,MAC,,34.8,1,335,F,4,,3,O,ALE,5054,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5055,MAC,,36.4,1,387,M,5,,4,O,ALE,5055,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5056,MAC,,37.9,1,366,M,6,,6,O,ALE,5056,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5057,MAC,,39.1,1,486,F,5,,12,O,ALE,5057,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5058,MAC,,37.4,1,440,M,5,,9,O,ALE,5058,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5059,MAC,,37.9,1,456,F,3,,12,O,ALE,5059,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5060,MAC,,36.4,1,381,M,5,,6,O,ALE,5060,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5061,MAC,,35.5,1,375,M,4,,5,O,ALE,5061,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5062,MAC,,37.6,1,437,F,5,,7,O,ALE,5062,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5063,MAC,,35.6,1,338,F,4,,6,O,ALE,5063,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5064,MAC,,37.3,1,425,F,4,,7,O,ALE,5064,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5065,MAC,,34.1,1,332,M,5,,6,O,ALE,5065,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5066,MAC,,37.3,1,401,F,4,,9,O,ALE,5066,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5067,MAC,,38.4,1,463,M,5,,10,O,ALE,5067,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5068,MAC,,39.5,1,502,F,4,,11,O,ALE,5068,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5069,MAC,,31.6,1,247,M,4,,3,O,ALE,5069,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5070,MAC,,36.3,1,415,F,4,,5,O,ALE,5070,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5071,MAC,,35.6,1,360,M,5,,9,O,ALE,5071,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5072,MAC,,35.1,1,326,M,5,,6,O,ALE,5072,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5073,MAC,,36.1,1,386,M,5,,6,O,ALE,5073,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5074,MAC,,37,1,434,F,5,,12,O,ALE,5074,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5075,MAC,,36.5,1,400,M,4,,5,O,ALE,5075,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5076,MAC,,37.1,1,365,M,6,,8,O,ALE,5076,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5077,MAC,,38.7,1,438,F,4,,9,O,ALE,5077,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5078,MAC,,36.6,1,383,M,4,,5,O,ALE,5078,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5079,MAC,,38.6,1,490,F,4,,9,O,ALE,5079,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5080,MAC,,36.1,1,391,M,4,,10,O,ALE,5080,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5082,MAC,,37.1,1,466,M,6,,7,O,ALE,5082,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5083,MAC,,34.6,1,345,F,5,,4,O,ALE,5083,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5084,MAC,,35.6,1,386,F,4,,6,O,ALE,5084,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5085,MAC,,31.8,1,270,F,5,,3,O,ALE,5085,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5086,MAC,,37.9,1,449,M,4,,10,O,ALE,5086,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5087,MAC,,31.9,1,273,M,4,,3,O,ALE,5087,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5088,MAC,,39.6,1,539,F,4,,12,O,ALE,5088,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5089,MAC,,38,1,413,M,6,,8,O,ALE,5089,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5090,MAC,,39.6,1,494,F,4,,11,O,ALE,5090,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5091,MAC,,36.7,1,394,F,4,,5,O,ALE,5091,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5092,MAC,,37,1,406,M,5,,6,O,ALE,5092,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5093,MAC,,34.9,1,363,M,5,,4,O,ALE,5093,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5094,MAC,,34.3,1,323,M,5,,4,O,ALE,5094,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5095,MAC,,39.2,1,490,M,4,,9,O,ALE,5095,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5096,MAC,,35.7,1,385,M,5,,6,O,ALE,5096,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5097,MAC,,37.9,1,411,F,4,,9,O,ALE,5097,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5098,MAC,,34.9,1,333,M,5,,5,O,ALE,5098,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5099,MAC,,38.8,1,476,M,5,,11,O,ALE,5099,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5100,MAC,,33.7,1,317,F,3,,6,O,ALE,5100,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5101,MAC,,35.5,1,353,F,3,,5,O,ALE,5101,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5102,MAC,,39.5,1,465,M,4,,12,O,ALE,5102,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5103,MAC,,32.8,1,302,M,4,,4,O,ALE,5103,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5104,MAC,,37.7,1,418,M,5,,12,O,ALE,5104,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5105,MAC,,33.5,1,268,M,4,,3,O,ALE,5105,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5106,MAC,,35.7,1,403,F,4,,6,O,ALE,5106,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5107,MAC,,34.2,1,318,F,4,,6,O,ALE,5107,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5108,MAC,,36.3,1,367,M,5,,6,O,ALE,5108,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5109,MAC,,31.6,1,242,F,5,,2,O,ALE,5109,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5110,MAC,,36.3,1,405,F,5,,8,O,ALE,5110,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5111,MAC,,34.5,1,330,U,,,,,,5111,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5112,MAC,,34.9,1,337,U,,,,,,5112,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5113,MAC,,36.7,1,413,U,,,,,,5113,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5114,MAC,,35.7,1,345,U,,,,,,5114,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5115,MAC,,35.6,1,347,U,,,,,,5115,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5116,MAC,,35.1,1,348,U,,,,,,5116,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5117,MAC,,35.9,1,380,U,,,,,,5117,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5118,MAC,,34.1,1,308,U,,,,,,5118,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5119,MAC,,37.2,1,393,U,,,,,,5119,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5120,MAC,,35.3,1,316,U,,,,,,5120,,,,,,,,
HAVFO,5,22200063,60.741,-8.0406,5121,MAC,,35.7,1,419,U,,,,,,5121,,,,,,,,
MSS,4,AE22001,59.0846,7.0711,1,MAC,,405,,424,M,,,10,,,,,,,Fresh,,,,
MSS,4,AE22001,59.0846,7.0711,2,MAC,,372,,341.4,M,,,9,,,,,,,,,,,
MSS,4,AE22001,59.0846,7.0711,3,MAC,,373,,361.8,M,,,7,,,,,,,,,,,
MSS,4,AE22001,59.0846,7.0711,4,MAC,,401,,438.8,M,,,10,,,,,,,,,,,
MSS,4,AE22001,59.0846,7.0711,5,MAC,,386,,433,F,,,8,,,,C,C001,28.8,,,,Y,
MSS,4,AE22001,59.0846,7.0711,6,MAC,,372,,340.6,M,,,9,,,,,,,,,,,
